Sample_ID,Sample Name,Source Plate Barcode,Source Plate Name,Source Well,Destination Plate Barcode,Destination Plate Name,Destination Well,Volume
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,F7,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F8,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,F8,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F9,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,F9,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F10,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,F10,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F11,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,F11,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F12,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,F12,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F13,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,F13,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F14,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,F14,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F15,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,F15,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F16,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,F16,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F17,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,F17,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F18,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,F18,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F19,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,F19,25.0
pY108_FP7_1,pY108_FP7_1,GF0001254,MOTY_OL_001_WorkingWP,A13,GF0001264,GF0001264,F20,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,F20,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,F21,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,F21,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,F22,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,F22,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,F23,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,F23,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,F24,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,F24,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G1,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,G1,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G2,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,G2,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G3,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,G3,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G4,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,G4,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G5,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,G5,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G6,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,G6,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G7,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,G7,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G8,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,G8,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G9,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,G9,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G10,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,G10,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G11,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,G11,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G12,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,G12,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G13,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,G13,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G14,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,G14,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G15,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,G15,25.0
pY108_FP8_1,pY108_FP8_1,GF0001254,MOTY_OL_001_WorkingWP,A15,GF0001264,GF0001264,G16,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,G16,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G17,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,G17,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G18,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,G18,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G19,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,G19,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G20,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,G20,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G21,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,G21,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G22,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,G22,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G23,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,G23,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,G24,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,G24,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H1,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,H1,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H2,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,H2,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H3,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,H3,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H4,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,H4,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H5,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,H5,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H6,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,H6,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H7,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,H7,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H8,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,H8,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H9,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,H9,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H10,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,H10,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H11,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,H11,25.0
pY108_FP9_1,pY108_FP9_1,GF0001254,MOTY_OL_001_WorkingWP,A17,GF0001264,GF0001264,H12,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,H12,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H13,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,H13,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H14,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,H14,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H15,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,H15,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H16,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,H16,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H17,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,H17,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H18,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,H18,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H19,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,H19,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H20,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,H20,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H21,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,H21,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H22,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,H22,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H23,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,H23,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,H24,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,H24,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I1,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,I1,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I2,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,I2,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I3,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,I3,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I4,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,I4,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I5,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,I5,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I6,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,I6,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I7,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,I7,25.0
pY108_FP10_1,pY108_FP10_1,GF0001254,MOTY_OL_001_WorkingWP,A19,GF0001264,GF0001264,I8,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,I8,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I9,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,I9,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I10,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,I10,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I11,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,I11,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I12,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,I12,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I13,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,I13,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I14,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,I14,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I15,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,I15,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I16,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,I16,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I17,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,I17,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I18,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,I18,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I19,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,I19,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I20,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,I20,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I21,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,I21,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I22,25.0
pY108_RP14_1,pY108_RP14_1,GF0001254,MOTY_OL_001_WorkingWP,D3,GF0001264,GF0001264,I22,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I23,25.0
pY108_RP15_1,pY108_RP15_1,GF0001254,MOTY_OL_001_WorkingWP,D5,GF0001264,GF0001264,I23,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,I24,25.0
pY108_RP16_1,pY108_RP16_1,GF0001254,MOTY_OL_001_WorkingWP,D7,GF0001264,GF0001264,I24,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,J1,25.0
pY108_RP17_1,pY108_RP17_1,GF0001254,MOTY_OL_001_WorkingWP,D9,GF0001264,GF0001264,J1,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,J2,25.0
pY108_RP18_1,pY108_RP18_1,GF0001254,MOTY_OL_001_WorkingWP,D11,GF0001264,GF0001264,J2,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,J3,25.0
pY108_RP19_1,pY108_RP19_1,GF0001254,MOTY_OL_001_WorkingWP,D13,GF0001264,GF0001264,J3,25.0
pY108_FP11_1,pY108_FP11_1,GF0001254,MOTY_OL_001_WorkingWP,A21,GF0001264,GF0001264,J4,25.0
pY108_RP20_1,pY108_RP20_1,GF0001254,MOTY_OL_001_WorkingWP,D15,GF0001264,GF0001264,J4,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J5,25.0
pY108_RP1_1,pY108_RP1_1,GF0001254,MOTY_OL_001_WorkingWP,C1,GF0001264,GF0001264,J5,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J6,25.0
pY108_RP2_1,pY108_RP2_1,GF0001254,MOTY_OL_001_WorkingWP,C3,GF0001264,GF0001264,J6,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J7,25.0
pY108_RP3_1,pY108_RP3_1,GF0001254,MOTY_OL_001_WorkingWP,C5,GF0001264,GF0001264,J7,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J8,25.0
pY108_RP4_1,pY108_RP4_1,GF0001254,MOTY_OL_001_WorkingWP,C7,GF0001264,GF0001264,J8,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J9,25.0
pY108_RP5_1,pY108_RP5_1,GF0001254,MOTY_OL_001_WorkingWP,C9,GF0001264,GF0001264,J9,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J10,25.0
pY108_RP6_1,pY108_RP6_1,GF0001254,MOTY_OL_001_WorkingWP,C11,GF0001264,GF0001264,J10,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J11,25.0
pY108_RP7_1,pY108_RP7_1,GF0001254,MOTY_OL_001_WorkingWP,C13,GF0001264,GF0001264,J11,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J12,25.0
pY108_RP8_1,pY108_RP8_1,GF0001254,MOTY_OL_001_WorkingWP,C15,GF0001264,GF0001264,J12,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J13,25.0
pY108_RP9_1,pY108_RP9_1,GF0001254,MOTY_OL_001_WorkingWP,C17,GF0001264,GF0001264,J13,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J14,25.0
pY108_RP10_1,pY108_RP10_1,GF0001254,MOTY_OL_001_WorkingWP,C19,GF0001264,GF0001264,J14,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J15,25.0
pY108_RP11_1,pY108_RP11_1,GF0001254,MOTY_OL_001_WorkingWP,C21,GF0001264,GF0001264,J15,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J16,25.0
pY108_RP12_1,pY108_RP12_1,GF0001254,MOTY_OL_001_WorkingWP,C23,GF0001264,GF0001264,J16,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J17,25.0
pY108_RP13_1,pY108_RP13_1,GF0001254,MOTY_OL_001_WorkingWP,D1,GF0001264,GF0001264,J17,25.0
pY108_FP12_1,pY108_FP12_1,GF0001254,MOTY_OL_001_WorkingWP,A23,GF0001264,GF0001264,J18,25.0
